DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2007-10-29,2.75,0.8,,,2239659,2.25,2.2,2.25,2.25
2007-10-30,2.75,0.8,,,468418,2.53,2.25,2.53,2.53
2007-11-01,2.75,0.8,,,6539973,2.53,2.5,2.5,2.5
2007-11-02,2.75,0.8,,,70263,2.5,2.5,2.5,2.5
2007-11-05,2.75,0.8,,,1600,2.51,2.51,2.51,2.51
2007-11-06,2.75,0.8,,,314536,2.5,2.3,2.3,2.3
2007-11-07,2.75,0.8,,,1786,2.31,2.3,2.3,2.3
2007-11-08,2.75,0.8,,,2000,2.31,2.31,2.31,2.31
2007-11-09,2.75,0.8,,,170000,2.32,2.32,2.32,2.32
2007-11-12,2.75,0.8,,,61147,2.35,2.3,2.35,2.35
2007-11-13,2.75,0.8,,,180650,2.5,2.5,2.5,2.5
2007-11-14,2.75,0.8,,,1000,2.35,2.35,2.35,2.35
2007-11-19,2.75,0.8,,,31380,2.35,2.35,2.35,2.35
2007-11-20,2.75,0.8,,,145769,2.35,2.35,2.35,2.35
2007-11-21,2.75,0.8,,,1752,2.35,2.35,2.35,2.35
2007-11-22,2.75,0.8,,,502,2.15,2.15,2.15,2.15
2007-11-23,2.75,0.8,,,990,2.15,2.15,2.15,2.15
2007-11-26,2.75,0.8,,,68593,2.35,2.15,2.35,2.35
2007-11-27,2.75,0.8,,,467008,2.6,2.5,2.6,2.6
2007-11-28,2.75,0.8,,,51925,2.6,2.6,2.6,2.6
2007-11-29,2.75,0.8,,,15033564,2.8,2.6,2.8,2.8
2007-11-30,2.75,0.8,,,5000,2.8,2.8,2.8,2.8
2007-12-04,2.75,0.8,,,51000,2.6,2.6,2.6,2.6
2007-12-05,2.75,0.8,,,619495,2.8,2.8,2.8,2.8
2007-12-06,2.75,0.8,,,4345458,2.85,2.6,2.6,2.6
2007-12-07,2.75,0.8,,,1070408,2.85,2.61,2.85,2.85
2007-12-11,2.75,0.8,,,2012902,2.85,2.84,2.85,2.85
2007-12-12,2.75,0.8,,,250000,2.81,2.81,2.81,2.81
2007-12-13,2.75,0.8,,,691096,2.95,2.89,2.95,2.95
2007-12-14,2.75,0.8,,,805385,3.51,3.5,3.5,3.5
2007-12-17,2.75,0.8,,,630510,3.72,3.5,3.72,3.72
2007-12-18,2.75,0.8,,,2480962,4.2,3.7,4.2,4.2
2007-12-19,2.75,0.8,,,434289,4.0,3.6,4.0,4.0
2007-12-20,2.75,0.8,,,1428038,4.0,3.4,4.0,4.0
2007-12-21,2.75,0.8,,,2090525,4.0,3.6,4.0,4.0
2007-12-24,2.75,0.8,,,32200804,4.1,3.4,4.1,4.1
2007-12-27,2.75,0.8,,,108473,4.0,4.0,4.0,4.0
2007-12-28,2.75,0.8,,,1672188,4.1,4.0,4.1,4.1
2008-01-03,2.75,0.8,,,94967,4.19,4.0,4.19,4.19
2008-01-04,2.75,0.8,,,11073162,4.15,4.01,4.05,4.05
2008-01-07,2.75,0.8,,,76628,4.0,4.0,4.0,4.0
2008-01-08,2.75,0.8,,,1898316,4.0,3.86,4.0,4.0
2008-01-09,2.75,0.8,,,402415,4.0,4.0,4.0,4.0
2008-01-10,2.75,0.8,,,165674,4.0,3.99,4.0,4.0
2008-01-11,2.75,0.8,,,3718001,4.3,4.0,4.3,4.3
2008-01-15,2.75,0.8,,,5931261,4.25,4.0,4.0,4.0
2008-01-16,2.75,0.8,,,10000000,3.81,3.81,3.81,3.81
2008-01-17,2.75,0.8,,,100,4.0,4.0,4.0,4.0
2008-01-22,2.75,0.8,,,64291,3.99,3.4,3.41,3.41
2008-01-23,2.75,0.8,,,41584,3.4,3.4,3.4,3.4
2008-01-25,2.75,0.8,,,262016,2.95,2.9,2.95,2.95
2008-01-28,2.75,0.8,,,113258,2.93,2.91,2.93,2.93
2008-01-29,2.75,0.8,,,90000,2.92,2.9,2.9,2.9
2008-01-30,2.75,0.8,,,120217,3.0,2.9,3.0,3.0
2008-01-31,2.75,0.8,,,134212,3.4,2.9,3.4,3.4
2008-02-01,2.75,0.8,,,527022,3.99,3.05,3.75,3.75
